date,T,PM,MDLZ,MS,UNH,USB,PANW,LRCX,PG,AMD,MRK,ACN,MU,AMZN,WMT,INTU,ABNB,GOOGL,GS,HCA,UNP,CRM,JNJ,CL,ABT,ABBV,UPS,SO,NKE,AMAT,CSCO,CSX,HON,MSFT,INTC,BK,COP,SPGI,NEE,ELV,ADP,TGT,NVDA,V,BKNG,BLK,LLY,SBUX,AMGN,QCOM,PLD,MA,EQIX,KO,REGN,LMT,LOW,MO,DIS,DUK,TSLA,GE,AVGO,ISRG,TMO,CAT,CB,PEP,META,MDT,EOG,ADI,TXN,CVX,BAC,NSC,DE,XOM,ORCL,AAPL,JPM,PFE,NOW,BMY,C,KMB,ADBE,MCD,RTX,VRTX,COST,PGR,OXY,GOOG,AXP,HD,IBM,DHR,LIN,CCI
2025-01-07,22.200000,121.400000,58.290000,126.880000,508.453000,48.700000,175.510000,77.520000,161.300000,127.330000,101.020000,356.390000,101.910000,222.110000,90.810000,615.430000,131.290000,195.490000,580.120000,308.210000,230.540000,324.930000,146.230000,87.390000,113.400000,179.530000,124.980000,81.090000,72.090000,177.820000,58.930000,32.190000,204.722000,422.370000,20.010000,77.960000,101.670000,491.350000,70.430000,380.750000,288.400000,139.250000,140.140000,311.146000,4796.100000,975.435000,773.290000,92.840000,262.060000,160.520000,106.580000,511.400000,940.070000,60.840000,730.300000,463.960000,246.570000,51.460000,111.390000,106.810000,394.360000,172.310000,228.640000,531.880000,545.650000,363.000000,268.760000,145.400000,617.890000,79.870000,127.560000,215.870000,192.210000,149.590000,46.080000,237.760000,413.270000,108.750000,162.030000,241.944000,243.170000,27.130000,1054.150000,57.140000,73.680000,127.300000,422.630000,289.340000,114.800000,408.320000,921.370000,242.280000,51.550000,196.710000,302.020000,384.230000,223.960000,239.100000,414.950000,87.460000
2025-01-08,22.180000,121.860000,58.290000,127.860000,518.607000,48.520000,172.830000,77.040000,162.100000,121.840000,99.850000,357.730000,99.410000,222.130000,91.800000,626.050000,130.800000,193.950000,580.020000,311.250000,231.820000,326.900000,142.270000,87.460000,114.250000,178.500000,126.760000,83.020000,71.290000,176.990000,59.200000,32.200000,204.296000,424.560000,19.880000,77.950000,101.620000,495.860000,70.660000,383.240000,291.890000,138.220000,140.110000,312.075000,4872.420000,980.746000,787.220000,92.600000,264.210000,159.080000,105.500000,516.400000,951.040000,61.710000,733.590000,468.850000,246.890000,51.490000,109.760000,108.230000,394.940000,172.890000,229.310000,544.020000,544.930000,361.070000,266.650000,146.540000,610.720000,82.680000,128.460000,220.440000,191.660000,150.300000,46.210000,236.910000,410.000000,106.930000,163.140000,242.433000,243.130000,26.860000,1049.080000,56.810000,73.260000,126.770000,419.580000,286.900000,115.920000,412.110000,927.370000,243.590000,51.190000,195.390000,302.850000,387.200000,223.180000,238.090000,420.010000,87.500000
2025-01-10,21.690000,117.150000,56.250000,123.450000,514.819000,47.380000,173.420000,74.650000,158.560000,116.040000,99.250000,349.790000,99.340000,218.940000,93.000000,623.430000,129.630000,192.040000,560.000000,302.820000,225.210000,317.850000,142.060000,86.360000,112.310000,175.170000,123.280000,81.320000,71.200000,171.650000,58.740000,31.780000,202.459000,418.950000,19.150000,75.420000,101.920000,482.720000,67.380000,381.150000,286.850000,141.620000,135.910000,307.193000,4739.550000,950.452000,799.900000,92.250000,262.230000,156.980000,103.590000,504.670000,899.830000,61.070000,696.880000,468.050000,247.900000,50.870000,108.650000,105.870000,394.740000,171.690000,224.310000,547.470000,542.310000,351.000000,257.710000,142.640000,615.860000,80.660000,131.410000,212.370000,190.150000,153.140000,45.110000,233.940000,408.570000,106.540000,154.500000,236.590000,239.870000,26.720000,1024.570000,55.830000,71.400000,124.460000,405.920000,282.310000,115.110000,409.560000,936.940000,235.610000,51.300000,193.170000,293.300000,389.890000,219.750000,235.070000,414.150000,84.330000
2025-01-13,21.560000,117.550000,56.170000,123.990000,535.039000,48.390000,167.820000,74.450000,158.840000,117.320000,100.980000,349.140000,95.060000,218.460000,91.530000,613.220000,128.850000,191.010000,562.950000,308.180000,226.760000,319.070000,144.470000,87.100000,113.190000,176.740000,125.010000,81.870000,72.080000,170.860000,58.760000,31.890000,203.302000,417.190000,19.200000,76.110000,104.230000,482.590000,66.960000,396.490000,290.200000,138.770000,133.230000,306.404000,4763.900000,949.825000,797.480000,93.510000,270.190000,157.130000,105.370000,504.910000,899.650000,61.650000,716.900000,483.160000,248.660000,50.850000,108.080000,106.140000,403.310000,171.570000,225.290000,539.750000,555.520000,362.500000,261.760000,144.500000,608.330000,81.790000,134.490000,212.950000,191.090000,155.350000,45.060000,237.360000,429.910000,109.290000,153.920000,234.143000,244.210000,26.800000,1015.740000,55.360000,72.770000,125.430000,408.500000,283.630000,117.740000,413.370000,924.700000,235.780000,52.680000,192.290000,297.020000,389.180000,217.400000,239.880000,421.430000,85.730000
2025-01-14,21.800000,118.470000,57.100000,124.620000,537.610000,49.060000,170.580000,75.060000,159.740000,116.090000,99.650000,348.990000,97.360000,217.760000,90.790000,623.800000,127.600000,189.660000,571.530000,305.790000,229.380000,323.540000,144.750000,87.670000,113.020000,175.550000,125.840000,82.050000,71.170000,173.650000,59.330000,32.140000,202.746000,415.670000,19.200000,75.940000,104.880000,484.470000,67.980000,393.160000,291.690000,136.470000,131.760000,308.571000,4778.810000,957.941000,744.910000,93.070000,267.100000,159.530000,108.120000,509.020000,898.090000,62.040000,690.870000,484.460000,251.190000,51.360000,108.120000,106.850000,396.360000,176.860000,224.700000,538.880000,556.990000,371.570000,265.510000,144.950000,594.250000,85.250000,135.770000,214.650000,193.500000,156.900000,45.780000,239.240000,432.310000,109.720000,156.310000,233.024000,247.470000,26.410000,1031.290000,55.740000,73.500000,126.180000,412.710000,281.580000,119.470000,411.660000,917.230000,239.760000,52.080000,191.050000,300.360000,392.780000,217.750000,237.620000,427.290000,86.670000
2025-01-15,21.910000,118.510000,56.640000,130.550000,537.293000,50.900000,174.190000,76.150000,159.650000,119.960000,100.090000,349.730000,103.190000,223.350000,91.340000,621.450000,132.520000,195.550000,605.920000,306.250000,230.860000,321.160000,144.970000,87.860000,111.100000,171.350000,127.470000,82.340000,71.070000,178.380000,59.980000,32.460000,203.711000,426.310000,19.720000,82.040000,105.480000,496.520000,69.290000,389.290000,293.370000,134.530000,136.240000,315.749000,4829.640000,1007.680000,746.740000,93.080000,268.940000,164.410000,107.850000,522.350000,900.010000,61.770000,703.430000,483.970000,256.720000,51.040000,108.180000,106.450000,428.220000,180.290000,228.000000,580.110000,551.470000,374.890000,268.410000,144.780000,617.120000,85.400000,137.060000,218.220000,197.510000,158.330000,47.100000,240.360000,428.880000,111.510000,158.310000,237.609000,252.350000,26.220000,1054.130000,55.910000,78.270000,125.560000,417.280000,282.300000,119.090000,424.260000,923.500000,242.470000,52.700000,196.980000,312.320000,406.090000,220.030000,237.970000,427.980000,86.640000
2025-01-16,22.020000,119.800000,58.000000,135.810000,504.833000,48.030000,177.170000,79.220000,160.500000,118.440000,100.700000,350.560000,102.600000,220.660000,91.300000,607.270000,132.160000,192.910000,612.990000,309.440000,234.890000,320.000000,147.770000,88.560000,113.910000,173.700000,129.940000,83.890000,71.110000,186.480000,59.820000,32.970000,206.634000,424.580000,19.670000,82.250000,105.610000,505.160000,71.370000,385.260000,296.230000,133.250000,133.570000,316.717000,4865.000000,990.314000,757.600000,94.430000,269.430000,161.430000,110.930000,523.140000,919.890000,62.250000,693.230000,486.860000,258.780000,51.160000,106.460000,109.060000,413.820000,179.740000,229.410000,584.080000,561.710000,380.550000,273.530000,146.540000,611.300000,87.160000,138.050000,215.020000,187.370000,159.380000,46.640000,247.110000,439.110000,111.320000,159.540000,228.009000,254.270000,26.490000,1057.160000,56.380000,78.510000,126.650000,426.930000,279.740000,120.460000,416.960000,919.750000,245.540000,52.300000,194.410000,311.480000,409.330000,222.660000,241.900000,432.490000,90.650000
2025-01-17,22.290000,121.590000,57.860000,137.870000,504.013000,48.360000,177.110000,80.300000,161.130000,121.460000,97.920000,352.590000,105.750000,225.940000,91.940000,604.130000,135.120000,196.000000,625.940000,310.450000,234.260000,324.560000,147.030000,88.690000,113.480000,171.560000,129.730000,83.900000,70.840000,192.050000,60.230000,32.730000,206.532000,429.030000,21.490000,83.290000,105.850000,501.860000,70.760000,385.290000,296.180000,133.610000,137.710000,319.083000,4926.800000,999.504000,725.720000,95.130000,272.110000,164.560000,109.480000,524.700000,915.590000,62.710000,681.580000,490.320000,261.060000,51.860000,107.020000,109.260000,426.500000,182.850000,237.440000,592.640000,559.650000,386.020000,269.480000,148.250000,612.770000,88.080000,136.580000,219.160000,192.420000,161.470000,46.530000,245.340000,455.440000,112.320000,161.030000,229.727000,259.160000,26.300000,1071.480000,56.290000,79.990000,127.220000,429.990000,280.950000,121.110000,422.000000,943.190000,243.680000,51.970000,197.550000,312.560000,409.380000,224.790000,238.360000,436.000000,91.060000
2025-01-21,22.490000,123.810000,57.600000,137.300000,519.071000,49.320000,183.510000,81.500000,161.720000,122.280000,96.240000,356.420000,109.380000,230.710000,93.080000,609.410000,133.070000,198.050000,634.740000,318.470000,236.730000,326.840000,148.150000,88.230000,116.790000,172.610000,132.870000,84.730000,73.170000,192.870000,61.030000,33.270000,208.842000,428.500000,21.770000,84.930000,104.280000,510.050000,70.850000,389.220000,298.150000,137.340000,140.830000,323.086000,4686.410000,1006.600000,742.350000,97.980000,274.810000,167.270000,117.270000,528.060000,934.000000,62.420000,687.800000,506.290000,264.350000,51.470000,108.700000,110.770000,424.070000,187.500000,240.310000,604.120000,573.060000,398.360000,268.860000,148.550000,616.460000,88.380000,136.040000,221.450000,195.230000,158.240000,46.660000,251.850000,463.150000,111.470000,172.570000,222.395000,263.030000,26.640000,1096.850000,57.040000,81.670000,126.520000,436.360000,282.610000,125.750000,427.890000,947.730000,241.010000,50.550000,199.630000,317.950000,418.430000,224.260000,244.110000,442.460000,90.700000
2025-01-22,22.320000,122.890000,56.310000,136.000000,513.860000,48.630000,187.700000,83.250000,164.740000,123.750000,95.680000,359.110000,109.230000,235.010000,93.230000,611.680000,132.500000,198.370000,632.730000,319.510000,235.800000,332.620000,145.270000,87.550000,117.780000,169.200000,132.550000,82.520000,74.040000,195.510000,61.630000,33.240000,207.005000,446.200000,21.860000,84.330000,103.060000,510.960000,68.490000,390.730000,296.360000,135.770000,147.070000,323.016000,4619.210000,1000.880000,753.980000,97.730000,273.440000,170.240000,115.130000,527.180000,925.230000,61.780000,680.030000,499.340000,258.000000,50.810000,108.810000,108.820000,415.110000,188.360000,240.910000,610.450000,574.590000,397.610000,268.320000,148.090000,623.500000,87.840000,134.020000,224.080000,197.050000,156.410000,45.790000,251.850000,459.750000,109.530000,184.220000,223.584000,262.840000,26.010000,1125.170000,57.090000,81.690000,126.120000,437.320000,281.350000,124.380000,428.000000,944.700000,239.170000,50.200000,200.030000,322.250000,410.100000,223.260000,244.180000,442.600000,88.430000
2025-01-23,22.530000,125.430000,56.960000,137.800000,523.798000,48.430000,187.320000,81.230000,166.150000,123.040000,96.630000,363.260000,104.840000,235.420000,93.810000,598.300000,133.240000,197.980000,639.500000,325.360000,248.050000,334.660000,146.640000,87.910000,123.220000,170.670000,133.610000,82.260000,74.290000,190.700000,62.230000,33.670000,209.389000,446.710000,21.570000,84.730000,103.990000,513.540000,69.230000,401.360000,295.800000,137.250000,147.220000,327.659000,4818.140000,1012.200000,766.600000,97.990000,277.880000,174.360000,118.540000,534.220000,940.930000,61.530000,694.640000,497.280000,261.320000,51.210000,111.040000,109.340000,412.380000,200.800000,240.280000,608.660000,574.850000,406.400000,266.500000,148.620000,636.450000,89.250000,133.980000,228.350000,200.610000,156.010000,46.390000,256.140000,474.720000,110.150000,186.470000,223.414000,265.950000,26.440000,1134.200000,59.140000,81.980000,127.030000,437.280000,284.430000,126.290000,439.730000,942.160000,239.510000,50.340000,199.580000,325.870000,414.390000,226.040000,245.660000,440.830000,88.640000
2025-01-24,22.720000,127.280000,57.420000,137.820000,526.506000,49.070000,187.700000,79.680000,164.120000,122.840000,95.550000,362.410000,103.190000,234.850000,94.760000,597.950000,127.090000,200.210000,636.900000,313.070000,248.780000,333.880000,146.820000,87.880000,125.030000,170.300000,133.030000,83.480000,73.570000,186.750000,62.230000,32.690000,205.539000,444.060000,20.830000,85.790000,101.830000,513.750000,72.830000,400.960000,297.100000,137.890000,142.620000,329.645000,4764.890000,1014.910000,785.410000,98.810000,275.420000,172.110000,118.930000,533.490000,940.850000,61.920000,675.790000,496.960000,262.200000,52.050000,112.160000,109.860000,406.580000,196.750000,244.700000,584.050000,574.820000,407.630000,266.700000,149.120000,647.490000,90.190000,131.820000,217.370000,185.520000,155.650000,46.520000,254.670000,478.770000,108.660000,183.600000,222.535000,264.840000,26.090000,1124.980000,59.670000,81.480000,128.410000,435.380000,285.460000,125.310000,439.620000,939.680000,238.820000,49.290000,201.900000,321.340000,414.500000,224.800000,245.800000,439.250000,88.490000
2025-01-27,24.140000,130.430000,58.330000,136.650000,537.392000,49.540000,189.300000,75.630000,169.660000,115.010000,97.940000,373.150000,91.110000,235.420000,97.400000,606.620000,128.960000,191.810000,633.280000,332.000000,254.420000,347.100000,152.890000,91.210000,129.430000,176.900000,136.260000,86.500000,75.580000,174.570000,59.080000,33.640000,209.436000,434.560000,20.290000,85.900000,102.690000,520.750000,73.830000,411.240000,300.150000,142.500000,118.420000,333.978000,4675.360000,1024.350000,808.170000,100.020000,282.950000,171.180000,121.250000,547.640000,900.100000,63.870000,684.710000,503.690000,268.420000,53.450000,113.340000,112.620000,397.150000,194.460000,202.130000,573.480000,583.640000,394.980000,276.490000,154.610000,659.880000,92.460000,131.960000,215.420000,187.030000,157.230000,47.090000,259.760000,484.150000,110.170000,158.280000,229.608000,265.850000,26.860000,1140.620000,60.600000,81.070000,131.410000,438.600000,293.090000,125.050000,443.880000,965.250000,246.910000,49.560000,193.770000,316.420000,424.870000,224.130000,250.590000,439.490000,92.430000
2025-01-28,24.400000,128.960000,56.910000,138.540000,536.363000,48.440000,192.940000,74.510000,166.190000,114.170000,97.450000,378.390000,88.250000,238.150000,97.290000,600.660000,131.050000,195.300000,637.800000,328.700000,249.160000,359.950000,150.380000,89.860000,127.390000,174.810000,135.420000,83.540000,74.390000,172.850000,59.430000,32.680000,204.787000,447.200000,19.800000,86.340000,101.380000,520.450000,70.540000,405.400000,298.310000,141.060000,128.990000,333.918000,4684.680000,1045.490000,804.990000,100.410000,280.300000,171.550000,120.210000,547.360000,906.810000,62.360000,686.330000,457.450000,264.410000,52.600000,112.140000,111.310000,398.090000,194.430000,207.360000,574.140000,584.290000,390.290000,272.270000,150.250000,674.330000,91.980000,130.250000,209.520000,180.570000,156.210000,46.840000,252.320000,479.990000,108.040000,164.000000,237.998000,267.140000,26.750000,1170.390000,58.760000,79.940000,129.440000,442.840000,291.150000,128.350000,440.680000,958.670000,245.050000,49.000000,197.070000,317.040000,418.830000,225.660000,247.840000,435.510000,89.750000
2025-01-29,24.230000,129.590000,57.130000,138.710000,532.033000,47.660000,185.420000,75.150000,166.230000,117.350000,98.280000,374.420000,89.010000,237.070000,97.500000,592.990000,132.580000,195.410000,637.380000,327.620000,249.550000,354.000000,151.150000,89.570000,127.860000,175.260000,133.780000,82.830000,76.580000,175.280000,59.550000,32.980000,205.112000,442.330000,19.750000,86.040000,101.560000,517.220000,70.890000,400.300000,300.570000,140.090000,123.700000,335.316000,4721.860000,1046.900000,804.080000,108.580000,281.680000,171.710000,119.170000,548.800000,908.230000,62.830000,687.270000,454.360000,261.730000,52.660000,113.190000,110.620000,389.100000,199.100000,206.350000,572.710000,568.230000,393.230000,275.830000,150.370000,676.490000,91.410000,130.230000,209.910000,180.270000,155.690000,46.750000,256.740000,478.160000,108.670000,162.020000,239.097000,266.580000,26.620000,1143.630000,59.050000,80.630000,129.670000,441.680000,290.110000,125.130000,441.520000,964.020000,246.400000,48.830000,197.180000,315.250000,413.420000,228.630000,223.730000,438.320000,87.890000
2025-01-30,24.020000,130.320000,58.410000,139.940000,539.419000,48.000000,187.420000,80.730000,167.410000,118.860000,98.950000,380.750000,92.500000,234.640000,98.650000,604.600000,131.790000,200.870000,645.700000,334.610000,249.920000,343.570000,152.870000,90.890000,128.810000,175.650000,114.900000,84.930000,78.330000,181.720000,60.470000,32.860000,207.905000,414.990000,20.010000,86.500000,101.460000,523.540000,71.300000,399.320000,303.260000,140.440000,124.650000,342.474000,4774.330000,1065.700000,823.230000,109.000000,284.020000,171.930000,120.650000,566.010000,922.130000,64.050000,683.080000,459.650000,264.000000,51.540000,113.430000,112.260000,400.280000,205.570000,215.660000,580.180000,606.740000,374.980000,274.780000,151.900000,687.000000,91.990000,129.780000,212.400000,185.270000,156.320000,46.720000,257.200000,479.990000,109.570000,170.380000,237.329000,268.230000,26.910000,1012.750000,59.140000,81.860000,130.850000,446.000000,290.320000,128.980000,438.400000,979.010000,249.220000,48.920000,202.630000,318.950000,414.500000,258.270000,223.080000,446.380000,89.030000
2025-01-31,23.730000,130.200000,57.990000,138.430000,536.373000,47.780000,184.420000,81.050000,165.990000,115.950000,98.820000,384.950000,91.240000,237.680000,98.160000,601.510000,131.170000,204.020000,640.400000,329.910000,247.790000,341.700000,152.150000,86.700000,127.930000,183.900000,114.230000,83.950000,76.900000,180.350000,60.600000,32.870000,207.590000,415.060000,19.430000,85.930000,98.830000,521.410000,71.560000,395.700000,303.010000,137.910000,120.070000,341.226000,4737.560000,1069.660000,811.080000,107.680000,285.420000,172.930000,119.250000,555.430000,913.660000,63.480000,672.980000,462.950000,260.040000,52.230000,113.060000,111.990000,404.600000,203.570000,221.270000,571.880000,597.750000,371.440000,271.880000,150.690000,689.180000,90.820000,125.790000,211.890000,184.610000,149.190000,46.300000,255.300000,476.560000,106.830000,170.060000,235.741000,267.300000,26.520000,1018.380000,58.950000,81.430000,129.970000,437.450000,288.700000,128.950000,461.680000,979.880000,246.440000,46.650000,205.600000,317.450000,411.980000,255.700000,222.740000,446.120000,89.280000
2025-02-03,24.250000,130.390000,57.410000,137.160000,541.999000,46.870000,182.790000,80.190000,168.760000,114.270000,99.790000,385.210000,89.920000,237.420000,99.540000,600.760000,129.780000,201.230000,632.370000,334.300000,243.020000,339.240000,151.870000,87.030000,128.450000,190.140000,111.290000,83.970000,76.590000,178.800000,61.040000,32.510000,206.373000,410.920000,19.380000,85.190000,98.480000,518.380000,71.050000,405.100000,307.320000,134.160000,116.660000,345.239000,4692.900000,1008.250000,810.430000,108.160000,288.870000,170.240000,117.840000,563.950000,915.000000,63.350000,666.850000,455.420000,256.500000,52.850000,114.000000,113.200000,383.680000,204.110000,217.730000,578.550000,593.750000,361.550000,273.930000,150.270000,697.460000,90.530000,126.400000,205.240000,180.940000,149.340000,46.210000,250.320000,467.050000,107.090000,168.600000,227.760000,266.810000,26.200000,1020.940000,59.950000,79.610000,130.450000,438.600000,290.050000,129.920000,470.370000,1005.830000,248.920000,46.370000,202.640000,316.530000,408.760000,260.730000,214.260000,454.210000,89.330000
2025-02-04,24.250000,130.390000,56.120000,136.770000,539.301000,47.450000,183.400000,79.910000,168.130000,119.500000,90.740000,391.620000,90.660000,242.060000,100.770000,591.720000,130.740000,206.380000,634.180000,334.800000,243.500000,344.140000,153.490000,86.500000,129.100000,189.950000,111.770000,83.200000,76.720000,178.560000,61.340000,32.870000,207.432000,412.370000,19.290000,84.860000,100.580000,513.690000,69.900000,401.980000,304.670000,135.600000,118.650000,344.570000,4678.940000,1010.150000,826.070000,110.600000,289.020000,173.040000,118.310000,559.110000,924.280000,62.670000,697.050000,453.680000,257.230000,52.620000,113.300000,112.430000,392.210000,202.180000,222.430000,579.650000,580.570000,361.950000,272.230000,143.490000,704.190000,90.970000,128.120000,206.010000,180.560000,153.220000,46.710000,252.920000,472.270000,109.960000,167.890000,232.544000,267.940000,25.870000,1010.130000,59.120000,78.480000,129.300000,440.230000,289.770000,128.370000,482.280000,1021.860000,248.000000,47.590000,207.710000,315.830000,411.490000,264.460000,215.010000,454.800000,88.550000
2025-02-05,24.470000,130.980000,57.430000,138.930000,533.724000,47.380000,186.850000,81.940000,169.010000,112.010000,89.670000,398.250000,93.600000,236.170000,102.460000,588.260000,129.600000,191.330000,645.450000,336.830000,244.480000,347.930000,154.690000,86.620000,132.060000,191.750000,111.900000,83.870000,74.570000,180.670000,62.570000,32.880000,206.318000,413.290000,19.650000,85.740000,100.210000,514.270000,69.200000,402.160000,308.150000,135.210000,124.830000,348.853000,4699.390000,1008.990000,842.180000,112.250000,307.810000,175.860000,118.780000,566.290000,936.500000,63.120000,716.720000,449.870000,258.470000,52.580000,110.540000,113.860000,378.170000,204.580000,232.000000,590.900000,582.380000,358.850000,272.800000,145.660000,704.870000,91.690000,127.700000,209.800000,181.590000,152.990000,47.110000,252.510000,467.680000,109.880000,171.660000,232.215000,270.430000,26.440000,1027.060000,59.710000,79.460000,129.250000,437.630000,288.830000,129.160000,488.440000,1042.880000,249.000000,47.360000,193.300000,320.530000,413.820000,263.300000,212.130000,453.700000,89.850000
2025-02-06,24.450000,145.320000,57.830000,141.080000,524.064000,47.740000,187.370000,82.830000,168.880000,110.160000,88.050000,387.340000,94.540000,238.830000,102.850000,590.200000,132.570000,191.600000,658.220000,324.530000,243.510000,330.810000,153.510000,85.680000,128.220000,192.970000,113.470000,83.790000,71.740000,182.800000,62.270000,32.740000,194.692000,415.820000,19.380000,86.400000,99.940000,519.060000,69.270000,390.470000,308.970000,134.680000,128.680000,346.896000,4779.710000,1001.150000,870.370000,111.700000,297.780000,169.320000,118.540000,567.160000,938.340000,63.360000,722.070000,448.520000,256.950000,52.640000,112.090000,114.520000,374.320000,206.060000,231.360000,588.500000,572.710000,365.450000,272.880000,145.350000,711.990000,90.820000,126.680000,207.830000,183.280000,151.900000,47.740000,251.480000,464.980000,108.430000,172.350000,232.964000,276.900000,25.830000,1023.300000,57.420000,82.330000,128.690000,435.400000,294.360000,128.780000,481.160000,1050.990000,251.350000,46.980000,193.310000,320.150000,414.160000,253.440000,210.010000,460.680000,90.240000
2025-02-07,24.540000,144.410000,58.450000,139.980000,521.088000,47.230000,193.940000,82.330000,167.970000,107.560000,87.280000,385.980000,92.300000,229.150000,101.150000,578.850000,134.980000,185.340000,655.900000,322.050000,242.080000,325.830000,153.120000,86.760000,129.070000,190.600000,113.110000,84.580000,68.680000,180.000000,62.270000,32.590000,190.702000,409.750000,19.100000,86.150000,98.360000,519.150000,68.270000,391.420000,305.970000,131.350000,129.840000,347.435000,4887.470000,986.654000,878.310000,112.200000,293.540000,167.960000,117.350000,562.750000,933.270000,63.840000,710.000000,444.390000,251.940000,52.660000,110.860000,114.990000,361.620000,205.280000,224.870000,582.980000,571.470000,363.880000,270.160000,144.580000,714.520000,90.010000,126.500000,205.210000,180.000000,152.620000,47.400000,249.100000,465.600000,108.890000,174.460000,227.380000,275.800000,25.740000,1008.290000,56.850000,81.720000,130.300000,433.070000,294.300000,127.950000,469.320000,1043.810000,250.600000,46.780000,187.140000,316.770000,407.370000,252.340000,206.760000,455.050000,89.510000
2025-02-10,24.860000,146.570000,58.530000,137.310000,527.356000,46.880000,196.400000,83.730000,167.530000,110.480000,86.400000,386.890000,95.930000,233.140000,102.920000,586.840000,135.240000,186.470000,650.530000,318.260000,244.330000,327.200000,154.240000,85.960000,131.310000,190.340000,114.160000,85.510000,70.940000,183.660000,62.810000,33.080000,193.486000,412.220000,19.770000,85.030000,99.480000,515.300000,69.700000,396.140000,306.930000,131.280000,133.570000,350.640000,4913.480000,980.199000,868.880000,111.450000,294.790000,171.360000,119.470000,565.490000,943.140000,64.550000,690.360000,448.220000,256.440000,53.840000,109.280000,115.600000,350.730000,205.220000,235.040000,595.700000,552.860000,363.220000,266.580000,144.350000,717.400000,90.840000,130.560000,204.860000,180.310000,155.770000,46.670000,253.430000,469.980000,110.970000,178.920000,227.650000,271.040000,25.870000,1021.810000,55.530000,80.730000,131.430000,451.100000,308.420000,128.250000,469.970000,1061.920000,249.690000,48.380000,188.200000,310.260000,413.990000,249.270000,203.500000,460.860000,89.670000
2025-02-11,25.150000,147.980000,60.450000,137.790000,527.901000,47.590000,195.490000,83.260000,169.430000,111.100000,86.540000,390.010000,94.080000,232.760000,102.470000,585.880000,134.520000,185.320000,647.240000,323.730000,247.730000,324.400000,156.130000,87.370000,131.440000,191.830000,114.530000,86.450000,71.340000,183.200000,62.430000,33.110000,192.019000,411.440000,20.970000,85.500000,101.710000,540.510000,70.330000,391.220000,305.780000,132.450000,132.800000,350.720000,4897.320000,982.835000,865.000000,111.030000,296.660000,171.990000,121.770000,564.700000,943.640000,67.600000,665.460000,449.360000,257.030000,53.850000,109.020000,116.690000,328.500000,208.820000,235.040000,591.650000,545.230000,362.230000,267.960000,145.640000,719.800000,91.200000,132.290000,203.460000,179.250000,157.440000,46.790000,256.450000,474.300000,111.670000,177.190000,232.620000,274.990000,25.530000,1009.050000,55.940000,81.110000,133.190000,458.820000,310.210000,129.110000,455.220000,1058.340000,257.570000,48.610000,187.070000,309.570000,416.360000,254.700000,201.620000,460.740000,91.220000
2025-02-12,25.360000,149.890000,60.600000,137.110000,521.454000,47.490000,196.730000,81.570000,169.580000,111.720000,85.670000,388.830000,91.680000,228.930000,103.610000,576.540000,140.520000,183.610000,649.000000,312.380000,248.510000,326.120000,155.260000,86.730000,130.490000,193.000000,114.260000,86.810000,72.260000,180.890000,62.530000,32.920000,190.228000,409.040000,22.480000,85.320000,98.400000,531.510000,69.280000,385.660000,306.650000,127.500000,131.140000,351.490000,5018.110000,968.424000,872.970000,113.040000,295.060000,170.290000,119.770000,564.600000,935.200000,68.710000,663.860000,441.970000,250.260000,53.340000,109.230000,116.370000,336.510000,209.640000,236.350000,589.610000,538.000000,352.040000,265.070000,143.990000,725.380000,91.350000,128.840000,205.130000,179.990000,154.900000,46.210000,253.910000,476.560000,107.350000,172.220000,236.870000,275.450000,25.470000,982.400000,56.150000,81.270000,133.880000,462.760000,307.600000,126.780000,453.200000,1065.120000,256.790000,47.830000,185.430000,306.400000,407.140000,255.810000,202.180000,458.560000,89.730000
2025-02-13,25.630000,149.180000,61.160000,136.840000,525.192000,47.390000,201.880000,83.300000,171.020000,111.810000,84.420000,389.530000,95.660000,230.370000,105.050000,583.900000,141.040000,186.140000,648.950000,321.920000,250.970000,329.850000,157.250000,87.750000,131.790000,193.450000,115.640000,86.780000,73.210000,184.270000,63.840000,33.100000,190.469000,410.540000,24.130000,86.880000,96.900000,542.320000,68.600000,391.600000,310.220000,128.580000,135.290000,355.630000,5008.700000,974.978000,871.860000,113.000000,296.970000,172.150000,120.900000,566.310000,923.000000,69.500000,674.270000,434.720000,252.660000,53.620000,109.590000,113.950000,355.940000,208.360000,235.800000,591.390000,532.640000,353.700000,267.740000,144.580000,728.560000,92.200000,129.020000,209.340000,180.800000,155.880000,46.330000,257.220000,466.220000,108.130000,173.860000,241.530000,276.320000,25.640000,989.480000,55.970000,82.100000,135.360000,459.220000,310.020000,125.840000,462.580000,1076.860000,262.130000,47.880000,187.880000,307.500000,412.430000,259.190000,203.590000,461.050000,89.870000
