date,HON,VRTX,PLD,DUK,GS,GOOGL,AVGO,MS,AMD,JPM,SPGI,CL,SBUX,IBM,REGN,PM,ABT,META,CCI,JNJ,ABBV,MSFT,LRCX,DE,QCOM,AMZN,TGT,MO,CVX,LIN,MU,ADBE,AAPL,LOW,NOW,NKE,KO,C,UPS,UNH,PG,CRM,HD,MRK,COST,V,LMT,COP,ABNB,PGR,NVDA,TSLA,ADP,EOG,PANW,BK,XOM,NEE,AXP,GE,INTU,ORCL,RTX,HCA,CSCO,CAT,INTC,ISRG,PFE,DIS,BAC,NSC,UNP,PEP,TXN,SO,ADI,AMGN,MDLZ,ACN,MCD,LLY,GOOG,WMT,USB,BLK,BKNG,CB,BMY,AMAT,T,MA,CSX,MDT,ELV,TMO,KMB,OXY,EQIX,DHR
2023-06-09,177.759000,334.110000,121.310000,91.520000,336.020000,121.788000,78.394200,86.210000,124.920000,141.010000,384.000000,75.840000,97.960000,135.300000,746.520000,92.590000,101.690000,264.950000,113.960000,160.010000,138.180000,323.023000,59.723100,378.870000,119.110000,123.430000,126.990000,45.220000,158.860000,360.760000,65.430000,454.000000,179.401000,209.120000,534.030000,105.860000,60.470000,48.300000,170.490000,475.090000,146.560000,215.310000,297.350000,105.563000,517.280000,220.606000,462.690000,103.890000,117.860000,130.900000,38.752400,244.400000,215.220000,116.250000,110.050000,44.430000,107.390000,74.070000,171.720000,84.545100,431.550000,109.850000,99.340000,271.790000,49.660000,235.030000,30.714100,312.760000,38.970000,91.930000,29.270000,216.180000,199.670000,182.350000,170.590000,71.260000,182.460000,218.760000,72.970000,308.720000,286.790000,446.040000,122.870000,50.661300,32.860000,655.646000,2606.130000,191.150000,64.800000,136.120000,15.950000,369.220000,32.310000,83.730000,470.170000,518.180000,134.500000,59.320000,743.690000,235.370000
2023-06-12,178.308000,340.600000,119.620000,91.390000,339.490000,123.193000,83.337700,87.440000,129.190000,141.000000,385.260000,75.720000,98.460000,136.420000,754.010000,92.650000,101.400000,271.050000,115.160000,159.900000,137.730000,328.025000,61.784900,387.130000,122.140000,126.570000,126.480000,45.530000,157.330000,362.010000,67.450000,474.630000,182.207000,213.360000,546.350000,106.830000,60.210000,48.450000,171.500000,474.099000,145.410000,213.690000,300.860000,104.754000,520.970000,223.182000,459.870000,102.820000,124.590000,130.690000,39.464000,249.830000,218.360000,113.920000,114.570000,43.720000,106.420000,73.980000,173.640000,84.489200,446.120000,116.430000,99.420000,276.240000,50.480000,237.900000,32.409400,313.640000,39.900000,93.140000,29.130000,215.940000,198.960000,181.900000,174.040000,70.840000,187.660000,217.360000,72.810000,311.480000,288.570000,445.310000,124.350000,50.995300,32.160000,653.711000,2605.340000,190.550000,64.760000,140.010000,15.930000,375.310000,32.400000,84.280000,472.880000,523.690000,134.660000,59.190000,753.880000,238.050000
2023-06-13,180.654000,342.100000,121.350000,90.760000,342.500000,123.383000,82.924700,88.280000,124.530000,142.020000,390.560000,75.240000,99.260000,137.600000,767.350000,93.300000,101.860000,271.320000,115.600000,160.740000,138.310000,330.438000,61.758700,398.240000,124.430000,126.660000,128.720000,45.760000,158.510000,373.260000,67.870000,478.990000,181.731000,217.350000,554.720000,106.780000,60.450000,48.690000,172.890000,472.868000,145.060000,208.980000,300.080000,104.877000,522.020000,220.448000,452.370000,103.410000,124.900000,131.680000,41.003400,258.710000,220.490000,112.720000,116.815000,44.140000,106.440000,74.350000,175.140000,84.895500,447.550000,116.680000,99.690000,279.850000,50.800000,245.440000,33.232700,315.450000,40.280000,93.850000,29.400000,218.260000,198.930000,181.540000,177.410000,70.450000,192.370000,221.990000,72.720000,315.160000,288.550000,445.720000,124.430000,51.392300,32.700000,660.139000,2614.050000,191.890000,64.760000,141.790000,15.820000,371.380000,32.660000,85.750000,468.630000,526.050000,134.460000,58.770000,756.590000,241.270000
2023-06-14,180.124000,340.960000,122.270000,90.850000,338.420000,123.223000,86.340400,87.980000,127.330000,141.490000,393.090000,75.420000,100.660000,137.200000,771.110000,93.060000,103.250000,273.350000,114.410000,161.560000,136.230000,333.452000,62.201900,399.050000,123.400000,126.420000,133.230000,43.950000,157.090000,374.310000,69.120000,479.530000,182.364000,214.860000,567.310000,112.860000,60.860000,48.240000,174.880000,442.598000,146.420000,209.400000,299.710000,104.302000,527.200000,220.488000,452.550000,102.670000,125.140000,126.930000,42.977500,256.790000,216.090000,110.670000,119.280000,44.170000,105.160000,73.400000,174.470000,83.272100,446.220000,122.270000,96.860000,284.200000,50.960000,243.320000,34.869300,323.070000,39.360000,92.450000,29.120000,221.400000,202.740000,183.170000,177.120000,70.480000,191.890000,222.280000,73.130000,315.050000,288.440000,447.720000,124.380000,51.912000,32.100000,663.356000,2609.790000,188.840000,64.160000,141.170000,15.840000,374.760000,33.090000,87.910000,436.330000,520.120000,135.120000,58.470000,775.780000,238.450000
2023-06-15,183.006000,349.080000,121.720000,91.690000,339.740000,124.638000,86.072600,89.050000,124.240000,143.090000,399.980000,76.800000,101.380000,138.400000,783.070000,94.730000,105.020000,281.830000,116.890000,163.730000,135.890000,344.088000,61.310500,406.520000,123.610000,127.110000,137.840000,44.150000,158.280000,376.440000,68.820000,490.910000,184.408000,218.930000,574.370000,112.410000,61.230000,48.560000,179.000000,450.241000,148.450000,211.920000,302.020000,105.012000,529.180000,223.182000,455.950000,104.150000,127.850000,128.360000,42.633800,255.900000,220.970000,111.700000,121.900000,44.870000,105.890000,74.360000,173.810000,83.837200,456.310000,126.550000,98.000000,285.890000,51.930000,247.670000,35.104400,328.270000,39.750000,92.940000,29.370000,223.300000,205.920000,185.710000,178.090000,70.760000,189.660000,228.440000,73.460000,323.770000,292.610000,453.930000,125.790000,52.196300,33.290000,681.310000,2671.700000,191.260000,64.670000,140.110000,16.030000,379.040000,33.560000,88.250000,451.730000,535.110000,136.320000,58.420000,779.610000,243.510000
2023-06-16,182.323000,347.890000,122.630000,92.180000,338.310000,123.083000,84.579900,88.090000,120.080000,143.260000,395.210000,77.780000,101.870000,137.480000,783.050000,94.890000,106.200000,281.000000,114.610000,164.230000,138.640000,338.385000,60.486100,407.630000,122.680000,125.490000,133.810000,44.070000,157.260000,375.290000,67.660000,495.180000,183.327000,217.080000,565.480000,113.590000,61.670000,48.190000,178.580000,443.091000,149.540000,211.760000,300.380000,104.935000,523.650000,225.886000,459.170000,104.920000,128.680000,129.990000,42.672600,260.540000,221.320000,113.410000,123.265000,44.650000,105.130000,75.590000,172.210000,84.537100,455.030000,125.460000,97.740000,290.080000,52.070000,245.270000,35.643400,329.360000,40.060000,91.320000,29.190000,224.140000,204.670000,186.040000,176.760000,71.760000,188.360000,229.660000,73.570000,319.540000,293.700000,447.710000,124.060000,51.468700,33.450000,673.253000,2640.990000,194.940000,66.160000,138.930000,16.060000,376.530000,33.210000,89.150000,443.210000,537.300000,137.680000,58.150000,778.610000,241.800000
2023-06-20,180.015000,342.690000,120.840000,90.950000,330.720000,122.655000,84.572100,86.730000,118.930000,142.530000,391.840000,77.620000,101.270000,135.960000,781.210000,94.820000,106.700000,284.330000,112.450000,164.130000,137.820000,334.155000,60.647000,407.980000,119.820000,125.780000,132.720000,43.470000,153.680000,368.680000,66.900000,485.860000,183.416000,215.460000,559.490000,109.540000,61.260000,47.610000,177.270000,453.624000,148.160000,216.970000,301.410000,105.809000,519.700000,223.477000,458.380000,102.030000,126.450000,129.480000,43.788100,274.450000,220.280000,110.330000,120.800000,44.360000,102.720000,74.760000,169.410000,82.731800,455.130000,122.040000,97.700000,285.300000,51.550000,241.150000,34.300800,327.830000,39.340000,89.750000,28.870000,220.400000,201.380000,185.310000,174.360000,70.340000,187.980000,228.590000,73.260000,317.400000,293.040000,451.950000,123.850000,51.015300,33.580000,661.920000,2636.650000,193.270000,66.030000,138.520000,15.780000,374.620000,32.910000,88.940000,437.930000,527.400000,136.390000,57.230000,780.240000,236.600000
2023-06-21,181.272000,343.280000,120.690000,91.650000,325.070000,120.114000,83.027400,86.340000,112.110000,142.320000,389.110000,77.620000,101.870000,133.690000,778.770000,96.350000,106.250000,281.640000,112.160000,163.880000,136.860000,329.716000,59.809700,416.590000,115.760000,124.830000,133.220000,43.950000,154.880000,370.650000,65.800000,477.480000,182.374000,214.250000,546.800000,109.980000,61.430000,47.410000,173.630000,460.737000,149.440000,209.590000,300.700000,106.700000,519.620000,224.248000,466.040000,103.700000,127.460000,130.600000,43.025500,259.460000,220.560000,110.870000,119.460000,44.000000,103.870000,75.780000,167.920000,83.550700,450.530000,122.100000,99.070000,286.980000,50.850000,241.480000,32.242900,323.740000,38.900000,88.640000,28.570000,220.790000,203.650000,185.430000,170.480000,71.640000,185.440000,227.040000,73.140000,313.200000,294.520000,453.000000,121.260000,51.114300,33.430000,660.090000,2643.800000,193.920000,65.500000,136.670000,15.610000,376.140000,33.130000,88.320000,445.030000,525.950000,138.150000,57.470000,768.000000,237.710000
2023-06-22,180.240000,348.160000,118.660000,90.900000,319.580000,122.705000,82.515200,84.500000,110.700000,139.580000,388.240000,78.000000,100.850000,131.170000,779.810000,95.690000,108.250000,284.880000,109.650000,165.620000,137.410000,335.795000,61.198900,415.690000,116.400000,130.150000,132.390000,43.760000,152.640000,372.640000,66.250000,477.580000,185.389000,214.820000,549.870000,110.460000,61.850000,46.630000,171.380000,462.960000,149.950000,213.290000,301.180000,109.158000,524.200000,225.373000,463.430000,101.430000,127.960000,131.760000,43.005500,264.610000,220.400000,108.250000,124.575000,43.250000,103.300000,75.130000,168.260000,83.367900,450.840000,120.580000,96.920000,294.400000,51.120000,237.340000,32.056600,327.615000,38.730000,88.490000,27.960000,220.110000,203.370000,187.350000,172.630000,71.300000,186.110000,229.660000,73.740000,307.250000,293.300000,457.680000,123.870000,51.541300,32.230000,650.837000,2677.900000,195.140000,65.300000,138.920000,15.580000,377.800000,33.110000,87.410000,449.870000,528.310000,137.490000,56.520000,746.990000,236.380000
2023-06-23,179.737000,347.000000,116.900000,89.720000,314.710000,121.898000,80.528800,83.580000,110.010000,138.850000,390.360000,77.110000,98.340000,129.430000,779.730000,96.300000,108.050000,288.730000,109.440000,165.480000,135.920000,331.158000,60.102100,404.450000,113.430000,129.330000,131.830000,43.420000,151.350000,370.590000,65.280000,484.720000,185.072000,215.220000,542.990000,109.520000,61.200000,46.020000,169.290000,460.979000,148.460000,210.090000,300.810000,110.003000,524.440000,226.516000,459.360000,100.460000,124.730000,132.770000,42.189800,256.600000,213.830000,106.820000,121.970000,42.840000,102.400000,74.170000,168.070000,82.541100,452.690000,118.640000,96.910000,295.400000,50.330000,234.440000,32.340700,327.260000,38.300000,88.100000,27.750000,218.000000,199.890000,186.070000,167.680000,70.450000,185.940000,227.110000,73.100000,298.430000,289.910000,458.840000,123.020000,51.445300,31.880000,651.861000,2623.930000,193.240000,65.040000,136.070000,15.450000,379.810000,32.740000,87.480000,450.400000,524.210000,136.970000,56.070000,746.110000,238.180000
2023-06-26,181.973000,347.450000,119.010000,90.840000,312.360000,117.912000,80.477800,83.590000,107.510000,139.190000,387.010000,76.640000,98.230000,131.340000,784.380000,96.770000,108.510000,278.470000,110.790000,163.630000,134.950000,324.813000,61.244200,410.190000,116.630000,127.330000,134.500000,44.260000,154.010000,370.710000,65.450000,479.510000,183.675000,217.960000,537.970000,111.740000,61.220000,46.240000,172.750000,462.969000,148.610000,207.360000,307.890000,108.544000,523.420000,223.309000,452.800000,101.310000,123.130000,131.950000,40.613600,241.050000,215.540000,110.000000,121.900000,43.030000,104.290000,74.290000,167.110000,83.073400,453.300000,116.780000,96.550000,294.870000,50.210000,236.950000,32.673900,325.160000,36.890000,88.700000,28.090000,221.850000,201.330000,184.890000,168.745000,71.730000,186.340000,224.730000,73.230000,297.410000,289.090000,452.760000,119.090000,51.309700,32.320000,651.594000,2615.760000,190.780000,64.790000,139.800000,15.630000,377.420000,33.110000,87.000000,448.770000,522.030000,136.390000,57.250000,759.940000,237.880000
2023-06-27,182.655000,347.120000,120.870000,90.520000,313.450000,117.902000,83.100000,84.430000,110.390000,139.200000,391.010000,75.730000,98.720000,132.340000,716.090000,96.560000,107.790000,287.050000,111.360000,163.290000,132.600000,330.714000,64.090700,409.510000,119.790000,129.180000,132.510000,44.340000,153.530000,375.750000,66.790000,489.270000,186.440000,223.560000,539.960000,113.610000,61.090000,46.400000,174.670000,466.352000,150.020000,208.820000,313.740000,108.775000,530.330000,224.338000,453.150000,100.790000,127.890000,132.650000,41.856900,250.210000,215.610000,108.980000,125.795000,43.840000,104.550000,73.910000,168.190000,83.447700,459.030000,117.840000,96.530000,297.600000,50.860000,240.690000,33.418800,330.020000,36.420000,89.060000,28.240000,222.590000,202.980000,186.220000,176.310000,71.120000,192.380000,222.610000,73.930000,300.810000,291.300000,464.500000,119.010000,51.124300,32.550000,655.875000,2700.360000,189.750000,64.750000,146.550000,15.840000,381.790000,33.470000,87.150000,444.520000,509.620000,138.270000,57.130000,765.220000,233.800000
2023-06-28,181.902000,350.780000,120.600000,89.100000,313.660000,119.746000,83.054900,83.990000,110.170000,138.590000,391.520000,75.910000,98.610000,131.760000,700.030000,96.200000,107.610000,285.290000,113.580000,162.960000,132.510000,331.978000,63.401600,405.200000,117.540000,129.040000,132.470000,44.500000,154.920000,374.970000,67.070000,482.430000,187.619000,222.520000,548.670000,113.030000,60.520000,46.230000,175.660000,458.514000,149.990000,212.170000,306.510000,107.930000,532.800000,224.947000,449.660000,102.510000,127.630000,131.690000,41.098400,256.240000,215.610000,111.190000,126.705000,43.560000,105.400000,73.440000,169.780000,85.141300,459.630000,116.530000,95.870000,299.520000,50.870000,241.870000,32.899500,332.980000,36.290000,88.830000,28.070000,223.160000,203.090000,183.700000,174.960000,69.870000,189.900000,221.310000,73.220000,301.720000,291.740000,458.700000,121.080000,51.402300,32.320000,656.432000,2666.470000,184.920000,64.090000,144.030000,15.780000,380.230000,33.590000,86.360000,437.110000,510.150000,136.960000,57.460000,769.200000,234.770000
2023-06-29,185.468000,348.180000,121.500000,88.880000,323.090000,118.669000,84.487900,85.240000,111.240000,143.430000,395.840000,76.560000,98.680000,134.060000,708.420000,97.690000,107.660000,281.530000,114.080000,164.100000,133.230000,331.188000,63.221800,401.630000,118.060000,127.900000,132.910000,44.970000,156.240000,379.190000,64.330000,483.770000,187.956000,222.820000,548.080000,113.370000,60.020000,46.290000,176.050000,460.436000,149.380000,210.430000,307.820000,108.985000,531.690000,231.225000,457.440000,103.060000,125.100000,132.070000,40.803400,257.500000,216.460000,113.000000,126.665000,44.200000,106.700000,72.810000,172.080000,85.690300,455.820000,117.780000,97.800000,300.440000,51.210000,244.240000,32.252600,338.490000,36.120000,88.950000,28.660000,225.980000,204.650000,183.880000,176.790000,69.140000,189.480000,221.160000,72.280000,308.330000,294.470000,464.490000,120.010000,51.054700,32.760000,659.295000,2655.910000,189.100000,64.000000,144.230000,15.980000,387.670000,33.870000,86.770000,440.100000,514.390000,137.160000,58.520000,777.030000,237.770000
2023-06-30,186.392000,351.910000,122.630000,89.740000,322.540000,119.268000,84.963800,85.400000,113.910000,145.440000,400.890000,77.040000,99.060000,133.810000,718.540000,97.620000,109.020000,286.980000,113.940000,165.520000,134.730000,336.616000,63.468700,405.190000,119.040000,130.360000,131.900000,45.300000,157.350000,381.080000,63.110000,488.990000,192.298000,225.700000,561.970000,110.370000,60.220000,46.040000,179.250000,464.496000,151.740000,211.260000,310.640000,110.762000,538.380000,234.342000,460.380000,103.610000,128.160000,132.370000,42.282800,261.770000,219.790000,114.440000,127.755000,44.520000,107.250000,74.200000,174.200000,87.367900,458.190000,119.090000,97.960000,303.480000,51.740000,246.050000,32.771900,341.940000,36.680000,89.280000,28.690000,226.760000,204.620000,185.220000,180.020000,70.250000,194.810000,222.020000,72.940000,308.580000,298.410000,468.980000,120.970000,52.014300,33.040000,662.102000,2700.330000,192.560000,63.950000,144.540000,15.950000,393.300000,34.100000,88.100000,444.290000,521.750000,138.060000,58.800000,783.940000,240.000000
2023-07-03,187.111000,347.570000,123.850000,90.720000,326.610000,119.467000,85.846300,86.410000,115.820000,146.610000,396.920000,77.140000,99.150000,133.670000,718.090000,98.480000,107.220000,286.020000,115.470000,163.350000,135.010000,334.095000,64.271300,406.480000,120.090000,130.220000,134.860000,45.920000,157.210000,378.160000,63.900000,485.210000,190.801000,224.590000,562.870000,109.110000,60.580000,46.740000,183.770000,461.829000,152.500000,211.650000,310.020000,109.745000,541.040000,234.825000,462.580000,104.230000,132.350000,132.590000,42.393800,279.820000,218.730000,114.700000,127.320000,45.070000,107.460000,74.380000,175.440000,86.119700,451.570000,117.150000,98.390000,297.580000,51.820000,247.330000,32.948400,336.030000,36.650000,90.500000,29.200000,228.880000,206.130000,185.600000,179.760000,70.570000,194.330000,225.010000,73.510000,310.970000,294.840000,461.420000,120.560000,52.352300,33.580000,664.440000,2720.790000,192.300000,64.430000,145.470000,16.120000,393.960000,34.340000,87.140000,444.480000,519.110000,137.480000,59.210000,783.360000,236.810000
2023-07-05,185.432000,348.320000,123.990000,91.610000,320.050000,121.310000,84.418400,85.920000,113.950000,144.640000,399.600000,76.870000,98.460000,134.240000,717.830000,97.450000,107.370000,294.370000,117.870000,162.810000,137.620000,334.253000,62.058800,404.660000,117.130000,130.380000,132.550000,45.980000,156.310000,367.240000,62.060000,487.260000,189.682000,225.490000,565.760000,107.100000,61.030000,46.800000,179.970000,455.393000,152.240000,213.820000,310.800000,109.138000,541.130000,236.285000,462.760000,104.020000,131.690000,131.430000,42.297800,282.480000,219.700000,114.290000,128.940000,44.480000,106.910000,74.950000,175.570000,86.414200,457.840000,115.960000,98.240000,298.350000,51.510000,244.830000,31.860600,333.890000,36.460000,89.790000,29.080000,227.190000,203.910000,186.580000,176.530000,71.680000,190.000000,225.880000,73.220000,309.900000,296.900000,465.700000,122.630000,52.322300,33.530000,663.722000,2674.000000,191.120000,64.730000,142.260000,16.070000,394.730000,33.870000,86.870000,443.030000,520.600000,137.640000,58.890000,790.120000,237.380000
2023-07-06,183.258000,345.760000,122.990000,90.560000,313.000000,119.676000,83.060900,83.330000,113.480000,143.210000,395.360000,76.910000,96.200000,132.160000,704.830000,97.500000,107.200000,291.990000,116.680000,161.600000,137.250000,337.337000,61.310500,401.170000,115.220000,128.360000,130.840000,46.090000,152.880000,364.530000,61.230000,481.290000,190.157000,221.420000,555.830000,105.100000,60.560000,45.380000,179.280000,453.594000,151.990000,210.140000,302.020000,107.267000,537.370000,235.723000,461.640000,100.340000,128.160000,131.670000,42.083800,276.540000,221.650000,112.250000,126.700000,43.820000,102.920000,73.020000,170.940000,85.395800,451.500000,115.450000,98.050000,294.460000,51.110000,240.580000,31.331300,330.140000,35.630000,88.740000,28.280000,227.210000,202.510000,186.600000,174.820000,70.790000,186.190000,222.980000,72.880000,307.970000,294.920000,463.210000,120.930000,51.991300,32.990000,652.035000,2632.690000,192.210000,63.440000,140.380000,15.870000,393.140000,33.460000,86.070000,439.300000,517.320000,137.870000,57.610000,781.340000,234.400000
2023-07-07,182.585000,338.180000,121.990000,89.770000,315.170000,119.049000,82.938300,83.360000,113.170000,144.340000,393.250000,75.590000,96.050000,132.080000,692.450000,97.700000,106.350000,290.530000,115.530000,159.250000,135.500000,333.333000,61.001500,405.280000,115.940000,129.780000,130.050000,45.980000,154.220000,364.510000,60.650000,485.270000,189.038000,221.940000,552.980000,104.460000,59.760000,45.740000,179.760000,446.077000,148.800000,209.590000,302.810000,104.628000,525.050000,233.326000,458.710000,103.230000,130.320000,131.260000,42.483800,274.430000,218.740000,116.200000,123.795000,44.380000,103.160000,72.050000,169.800000,86.111700,448.190000,114.610000,97.420000,291.490000,50.990000,245.180000,31.213800,331.290000,35.530000,88.640000,28.530000,226.720000,202.820000,183.080000,173.700000,70.680000,185.310000,218.650000,72.000000,305.760000,292.100000,452.080000,120.140000,50.793300,33.540000,655.359000,2636.910000,191.530000,62.650000,139.570000,15.610000,388.680000,33.300000,85.890000,429.400000,513.730000,135.360000,58.610000,772.310000,233.080000
2023-07-10,186.607000,344.460000,121.810000,89.220000,316.470000,116.030000,85.972700,83.400000,113.580000,145.150000,398.430000,75.890000,99.130000,132.900000,703.360000,97.750000,107.020000,294.100000,115.150000,159.510000,134.490000,328.005000,61.966100,407.090000,117.120000,127.130000,131.740000,44.950000,155.250000,367.550000,62.480000,496.350000,186.985000,229.120000,565.600000,105.780000,59.310000,45.670000,181.330000,447.497000,148.860000,212.810000,310.280000,105.549000,527.010000,235.014000,460.380000,104.350000,131.710000,131.080000,42.160800,269.610000,224.260000,115.770000,123.735000,44.110000,104.690000,71.710000,171.710000,87.961700,464.330000,114.380000,97.480000,295.740000,51.400000,248.810000,32.086000,340.270000,35.680000,88.100000,28.660000,228.930000,204.860000,184.300000,179.440000,70.140000,191.050000,224.730000,72.100000,308.450000,294.490000,453.160000,116.870000,51.253300,33.740000,666.921000,2728.830000,188.090000,62.480000,140.560000,15.270000,392.160000,33.610000,86.450000,432.420000,516.850000,135.180000,58.700000,783.450000,234.470000
2023-07-11,187.498000,341.740000,123.220000,90.880000,320.880000,116.717000,86.396000,84.960000,111.320000,147.420000,396.420000,75.390000,100.090000,134.440000,716.830000,98.600000,107.500000,298.290000,115.940000,158.630000,135.570000,328.638000,61.154400,413.800000,116.870000,128.780000,133.390000,45.640000,158.120000,366.840000,63.600000,504.740000,186.460000,229.430000,561.440000,107.390000,59.520000,46.530000,185.240000,447.342000,148.080000,221.170000,313.660000,104.340000,529.640000,237.372000,466.290000,107.440000,137.540000,132.170000,42.385800,269.790000,226.380000,119.600000,125.115000,44.650000,105.970000,72.190000,174.640000,88.510000,463.700000,114.880000,98.030000,294.690000,52.120000,252.850000,32.634800,339.110000,36.020000,89.490000,29.020000,232.020000,206.790000,183.980000,178.820000,70.730000,190.950000,223.860000,70.890000,309.720000,294.740000,439.390000,117.710000,51.177300,34.920000,680.362000,2783.400000,192.110000,62.790000,137.560000,15.230000,397.800000,33.770000,87.290000,434.920000,519.260000,135.210000,60.550000,787.130000,237.670000
2023-07-12,187.310000,346.060000,125.240000,92.360000,326.400000,118.501000,87.169800,85.770000,114.580000,148.150000,406.560000,75.160000,101.140000,132.840000,718.420000,99.000000,106.850000,309.340000,116.440000,158.080000,134.980000,333.314000,61.468300,407.670000,118.680000,130.800000,132.910000,45.690000,159.640000,374.600000,63.790000,507.360000,188.136000,232.110000,561.340000,107.760000,59.840000,47.380000,186.490000,436.527000,148.850000,227.280000,317.520000,103.159000,538.000000,239.009000,461.960000,109.310000,137.020000,132.110000,43.882000,271.990000,224.990000,121.710000,116.320000,45.220000,106.490000,73.470000,174.330000,88.494000,476.840000,116.020000,96.820000,295.240000,50.740000,253.600000,33.301300,347.590000,35.990000,90.150000,29.360000,230.970000,208.920000,183.170000,182.370000,71.590000,195.400000,225.680000,71.400000,313.880000,295.610000,440.600000,119.620000,51.306300,35.110000,695.497000,2788.470000,190.280000,62.280000,138.890000,15.120000,400.690000,33.530000,87.570000,414.130000,525.920000,134.660000,61.320000,790.880000,238.110000
2023-07-13,187.480000,349.020000,126.950000,93.310000,328.680000,124.090000,87.210000,86.210000,115.920000,148.870000,412.030000,75.860000,101.600000,133.920000,720.980000,100.490000,107.740000,313.410000,115.370000,158.810000,133.590000,338.710000,63.018400,409.550000,123.120000,134.300000,132.820000,45.580000,157.510000,377.140000,64.530000,517.280000,188.899000,229.540000,577.450000,107.840000,60.350000,47.680000,185.360000,432.712000,148.950000,230.370000,314.600000,102.055000,538.450000,240.095000,466.380000,110.550000,140.090000,114.780000,45.956100,277.900000,227.160000,122.570000,119.505000,45.560000,104.540000,73.710000,174.240000,88.557900,481.350000,117.450000,97.170000,295.980000,51.530000,255.860000,33.193400,346.970000,36.060000,90.470000,29.670000,233.520000,210.610000,187.530000,183.120000,71.480000,198.270000,227.660000,71.830000,315.210000,295.220000,434.700000,124.830000,51.005300,35.810000,708.716000,2834.530000,190.000000,62.280000,142.650000,15.120000,400.560000,33.720000,88.050000,417.630000,526.650000,134.780000,61.440000,801.440000,238.810000
2023-07-14,185.169000,352.740000,127.750000,93.010000,326.190000,124.967000,87.035500,85.780000,115.940000,149.770000,416.020000,76.440000,101.610000,133.400000,718.520000,99.500000,107.930000,308.870000,115.650000,159.870000,136.010000,341.261000,63.044100,414.610000,122.560000,134.680000,130.920000,45.490000,153.580000,378.580000,64.080000,514.830000,189.048000,228.740000,580.380000,107.950000,60.900000,45.750000,185.260000,464.042000,150.050000,229.330000,316.500000,103.035000,546.700000,239.946000,464.310000,107.090000,143.340000,116.790000,45.448500,281.380000,229.470000,118.930000,120.630000,42.530000,100.940000,73.200000,173.390000,87.762200,483.990000,119.270000,96.170000,296.560000,50.380000,255.620000,32.487800,354.000000,36.320000,88.620000,29.110000,234.780000,210.990000,188.210000,180.850000,71.380000,191.970000,227.430000,72.280000,315.770000,294.940000,449.460000,125.700000,51.180700,35.330000,697.443000,2866.920000,188.330000,61.940000,142.740000,14.500000,402.510000,33.630000,87.650000,438.730000,529.360000,135.130000,59.380000,805.730000,240.530000
2023-07-17,186.994000,357.980000,127.980000,91.780000,327.200000,124.200000,89.167900,86.370000,118.320000,153.380000,417.390000,75.580000,100.930000,134.240000,721.610000,98.950000,107.000000,310.620000,109.990000,159.070000,134.830000,341.745000,65.167800,420.600000,123.400000,133.560000,130.010000,45.380000,153.440000,382.110000,65.160000,522.000000,192.318000,227.970000,592.380000,108.710000,60.810000,46.260000,182.740000,467.821000,148.990000,228.000000,316.050000,101.336000,552.960000,240.766000,469.970000,106.440000,145.360000,121.950000,46.439900,290.380000,233.720000,118.680000,125.025000,43.540000,101.380000,72.660000,175.390000,88.446100,490.820000,118.890000,96.320000,291.860000,50.810000,257.460000,33.683400,353.840000,35.860000,85.560000,29.400000,233.180000,209.860000,185.630000,183.400000,70.180000,196.360000,227.840000,71.940000,319.780000,294.680000,447.140000,125.060000,51.243300,35.260000,697.290000,2949.660000,191.670000,61.850000,145.500000,13.530000,402.200000,33.220000,86.710000,437.170000,525.260000,134.540000,59.290000,807.570000,237.760000
2023-07-18,184.371000,358.980000,124.000000,90.910000,337.270000,123.313000,88.490100,91.940000,117.930000,153.660000,421.850000,75.840000,100.760000,135.360000,726.550000,98.350000,106.950000,312.050000,110.560000,159.060000,136.580000,355.346000,64.760000,431.560000,122.860000,132.830000,130.810000,45.390000,153.750000,384.270000,64.940000,532.230000,192.061000,229.910000,597.130000,109.720000,60.570000,47.020000,184.570000,483.206000,149.270000,227.630000,316.760000,101.700000,553.590000,237.589000,455.700000,108.750000,146.530000,119.810000,47.472400,293.340000,235.900000,122.770000,124.170000,45.330000,100.920000,72.050000,178.040000,88.382300,495.430000,120.770000,95.760000,289.740000,51.240000,263.810000,33.810800,354.930000,36.240000,85.950000,30.700000,235.140000,212.620000,184.450000,183.680000,69.090000,196.500000,232.570000,72.100000,322.430000,293.820000,451.200000,124.080000,51.150700,36.550000,707.885000,2981.610000,193.000000,62.000000,144.510000,13.450000,398.160000,33.750000,86.600000,443.690000,523.680000,133.900000,60.080000,795.990000,240.790000
